folder,file_count
"william-brymner","1"
"william-crutchfield","1"
"william-davis","1"
"william-dobson","1"
"william-dyce","1"
"william-edmondson","1"
"william-faithorne","1"
"william-glackens","1"
"william-gowe-ferguson","1"
"william-harnett","1"
"william-hart","1"
"william-hart-american-born-scotland-1823-1894","1"
"william-hogarth","1"
"william-holman-hunt","1"
"william-holman-hunt-british-1827-1910","1"
"william-james-glackens","1"
"william-j-edmondson-american-1868-1966","1"
"william-john-thomson","1"
"william-joseph-eastman-american-1888-1950","1"
"william-keith","1"
"william-linton-british-1791-1876","1"
"william-low","1"
"william-l-picknell-american-1854-1897","1"
"william-marshall","1"
"william-mason-brown-american-1828-1898","1"
"william-merritt-chase","1"
"william-merritt-chase-american-1849-1916","1"
"william-michael-harnett","1"
"william-michael-harnett-american-1848-1892","1"
"william-morris-hunt","1"
"william-morris-hunt-american-1824-1879","1"
"william-newenham-montague-orpen","1"
"william-ordway-partridge","1"
"william-page-american-1811-1885","1"
"william-penhallow-henderson","1"
"william-powell-frith","1"
"william-rimmer","1"
"william-rush","1"
"william-sidney-mount","1"
"william-sidney-mount-american-1807-1868","1"
"william-sommer-american-1867-1949","1"
"william-s-schwartz","1"
"william-stanley-haseltine-american-1835-1900","1"
"william-trost-richards","1"
"william-trost-richards-american-1833-1905","1"
"william-turner-dannat","1"
"william-zorach","1"
"wilson-henry-irvine","1"
"winslow-homer","1"
"winslow-homer-american-1836-1910","1"
"witold-wojtkiewicz","1"
"woo-jae-gil","1"
"workshop-of-adriaen-isenbrant","1"
"workshop-of-andrea-della-robbia","1"
"workshop-of-apollonio-di-giovanni","1"
"workshop-of-bernard-van-orley","1"
"workshop-of-cornelis-engebrechtsz","1"
"workshop-of-diego-rodriguez-de-velazquez","1"
"workshop-of-dieric-bouts","1"
"workshop-of-frans-hals","1"
"workshop-of-girolamo-campagna","1"
"workshop-of-hieronymus-bosch","1"
"workshop-of-jacob-cornelisz-van-oostsanen","1"
"workshop-of-joos-van-cleve","1"
"workshop-of-paolo-veneziano","1"
"workshop-of-paolo-veronese","1"
"workshop-of-rembrandt-van-rijn","1"
"workshop-of-rogier-van-der-weyden","1"
"workshop-of-severo-da-ravenna-severo-calzetta","1"
"workshop-or-circle-of-walda-maryam-ethiopia-active-mid-to-late-1600s-early-1700s","1"
"worthington-whittredge-american-1820-1910","1"
"wouter-gysaerts-david-teniers-ii","1"
"wouter-knijff","1"
"wouter-pietersz-ii-crabeth","1"
"wu-bin-chinese-active-c-1591-1626","1"
"wu-bing-chinese-active-1190-1194","1"
"wu-rangzhi-chinese-1799-1870","1"
"wu-zhen-chinese-1280-1354","1"
"wybrand-de-geest","1"
"xia-gui-chinese-active-c-1209-c-1243","1"
"xia-kui-chinese-active-c-1405-1445","1"
"xiang-shengmo-chinese-1597-1658","1"
"xiao-yuncong-chinese-1596-1673","1"
"xia-sheng-chinese-active-1200s","1"
"xie-huan-chinese-c-1370-c-1450","1"
"xie-shichen-chinese-1487-after-1567","1"
"xinping-su","1"
"xu-beihong","1"
"yamada-doan-i-juntei-japanese-d-1573","1"
"yamada-doan-japanese-d-1571","1"
"yamaguchi-sekkei-japanese-1644-1732","1"
"yamamoto-baiitsu-japanese-1783-1856","1"
"yan-ciping-chinese-active-1164-1187","1"
"yang-borun-chinese-1837-1911","1"
"yang-ki-hun-seuk-eun-korean-1843-1919","1"
"yang-yisun-chinese-1813-1881","1"
"yan-hui-chinese-active-1270-1310","1"
"yasuo-kuniyoshi","1"
"ye-shuangshi","1"
"yi-hee-choung","1"
"yi-je-chang","1"
"yishan-yining-issan-ichinei-chinese-1247-1317","1"
"yi-taek-gyun-korean-1808-after-1883","1"
"yoo-youngkuk","1"
"yosa-buson-japanese-1716-1783","1"
"yoshida-hiroshi-japanese-1876-1950","1"
"yoshimura-horyu-japanese-1874-1950","1"
"yoshitsugu-haizan-japanese-1846-1915","1"
"yuan-xikun","1"
"yuan-yao-chinese-active-mid-1700s","1"
"yuli-blumberg","1"
"yusuf-ali-indian-active-early-1600s","1"
"yu-yuan-chinese-active-1700s","1"
"yvette-achkar","1"
"zacharias-blijhooft","1"
"zanobi-di-jacopo-machiavelli","1"
"zarina-chukitayeva","1"
"zeng-yandong-chinese-c-1751-1827","1"
"zhai-dakun-chinese-d-1804","1"
"zhang-feng-chinese-active-c-1632-1662","1"
"zhang-ning-chinese-1426-c-1495","1"
"zhang-ruoai-chinese-1713-1746","1"
"zhang-wo-chinese-active-c-1336-after-1364","1"
"zhang-xiong-chinese-1803-1886","1"
"zhao-mengfu-chinese-1254-1322","1"
"zhao-yongxian","1"
"zha-shibiao-chinese-1615-1698","1"
"zheng-xie-chinese-1693-1765","1"
"zhou-chen-chinese-c-1450-c-1536","1"
"zhou-wenju-chinese-active-942-961","1"
"zigi-ben-haim","1"
"zigmunds-priede","1"
"zou-zhe-chinese-c-1610-before-1688","1"
